id,macro_tags,level_1_tags
-2062800003,"[""education_children""]","[""relationships_identity""]"
-2062800005,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
-2062600001,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-2062500010,"[""education_children""]","[""relationships_identity""]"
-2062500014,"[""transport""]","[""daily_life_services""]"
-2062500018,"[""education_children""]","[""relationships_identity""]"
-2062300005,"[""transport""]","[""daily_life_services""]"
-2062300009,"[""army_police""]","[""politics_society""]"
-2062100002,"[""sex_gender""]","[""relationships_identity""]"
-2073100002,"[""work_professions""]","[""work_money_technology""]"
-2073000009,"[""law_crime""]","[""politics_society""]"
-2073000017,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-2072900007,"[""army_police""]","[""politics_society""]"
-2072800001,"[""work_professions""]","[""work_money_technology""]"
-2072800004,"[""education_children""]","[""relationships_identity""]"
-2072700003,"[""education_children""]","[""relationships_identity""]"
-2072700010,"[""politics_power""]","[""politics_society""]"
-2072500009,"[""law_crime""]","[""politics_society""]"
-2072400005,"[""health_medicine""]","[""health_habits_sport""]"
-2072400007,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10099554,"[""law_crime""]","[""politics_society""]"
-10099574,"[""ethnic_regional""]","[""politics_society""]"
-10099571,"[""education_children""]","[""relationships_identity""]"
-10099570,"[""army_police""]","[""politics_society""]"
-10099588,"[""literature_folklore_characters"", ""religion_holidays""]","[""beliefs_science_absurd"", ""culture_media_characters""]"
-10099593,"[""textual_forms""]","[""culture_media_characters""]"
-10099591,"[""sport""]","[""health_habits_sport""]"
-10099599,"[""work_professions""]","[""work_money_technology""]"
-10099614,"[""education_children""]","[""relationships_identity""]"
-10099625,"[""transport""]","[""daily_life_services""]"
-10095208,"[""everyday_life""]","[""daily_life_services""]"
-10095225,"[""politics_power""]","[""politics_society""]"
-10095222,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10095243,"[""textual_forms""]","[""culture_media_characters""]"
-10095264,"[""media_popculture""]","[""culture_media_characters""]"
-10095263,"[""food_diet""]","[""daily_life_services""]"
-10095262,"[""food_diet""]","[""daily_life_services""]"
-10095288,"[""textual_forms""]","[""culture_media_characters""]"
-10095305,"[""cities_places""]","[""politics_society""]"
-10095300,"[""transport""]","[""daily_life_services""]"
-10090610,"[""politics_power""]","[""politics_society""]"
-10090606,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10090611,"[""everyday_life""]","[""daily_life_services""]"
-10090642,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10090638,"[""education_children""]","[""relationships_identity""]"
-10090637,"[""education_children""]","[""relationships_identity""]"
-10090652,"[""work_professions""]","[""work_money_technology""]"
-10090663,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
-10090660,"[""education_children""]","[""relationships_identity""]"
-10090675,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
-10090672,"[""animals""]","[""daily_life_services""]"
-10090671,"[""education_children""]","[""relationships_identity""]"
-10090687,"[""education_children""]","[""relationships_identity""]"
-10090679,"[""work_professions""]","[""work_money_technology""]"
-10090696,"[""education_children""]","[""relationships_identity""]"
-10090693,"[""religion_holidays""]","[""beliefs_science_absurd""]"
-10085833,"[""education_children""]","[""relationships_identity""]"
-10085828,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
-10085845,"[""ethnic_regional""]","[""politics_society""]"
-10085838,"[""education_children""]","[""relationships_identity""]"
-10085857,"[""ethnic_regional""]","[""politics_society""]"
-10085867,"[""education_children""]","[""relationships_identity""]"
-10085859,"[""education_children""]","[""relationships_identity""]"
-10085888,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
-10085909,"[""health_medicine""]","[""health_habits_sport""]"
-10085919,"[""media_popculture""]","[""culture_media_characters""]"
-10085933,"[""education_children""]","[""relationships_identity""]"
-10080382,"[""law_crime""]","[""politics_society""]"
-10080379,"[""education_children""]","[""relationships_identity""]"
-10080386,"[""media_popculture""]","[""culture_media_characters""]"
-10080384,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10080401,"[""transport""]","[""daily_life_services""]"
-10080397,"[""work_professions""]","[""work_money_technology""]"
-10080396,"[""it_internet""]","[""work_money_technology""]"
-10080430,"[""politics_power""]","[""politics_society""]"
-10080424,"[""law_crime""]","[""politics_society""]"
-10080441,"[""education_children""]","[""relationships_identity""]"
-10080436,"[""transport""]","[""daily_life_services""]"
-10080445,"[""work_professions""]","[""work_money_technology""]"
-10080456,"[""law_crime""]","[""politics_society""]"
-10069651,"[""cities_places""]","[""politics_society""]"
-10069679,"[""education_children""]","[""relationships_identity""]"
-10069678,"[""education_children""]","[""relationships_identity""]"
-10069674,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10069673,"[""ethnic_regional""]","[""politics_society""]"
-10069707,"[""textual_forms""]","[""culture_media_characters""]"
-10069695,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10069690,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10069687,"[""transport""]","[""daily_life_services""]"
-10069684,"[""education_children""]","[""relationships_identity""]"
-10069715,"[""it_internet""]","[""work_money_technology""]"
-10069728,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10069739,"[""food_diet""]","[""daily_life_services""]"
-10069736,"[""it_internet""]","[""work_money_technology""]"
-10069733,"[""education_children""]","[""relationships_identity""]"
-10069749,"[""cities_places""]","[""politics_society""]"
-10069309,"[""education_children""]","[""relationships_identity""]"
-10069359,"[""work_professions""]","[""work_money_technology""]"
-10069328,"[""education_children""]","[""relationships_identity""]"
-10069327,"[""education_children""]","[""relationships_identity""]"
-10069360,"[""law_crime""]","[""politics_society""]"
-10069374,"[""work_professions"", ""literature_folklore_characters""]","[""culture_media_characters"", ""work_money_technology""]"
-10069384,"[""law_crime""]","[""politics_society""]"
-10059098,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10059094,"[""work_professions""]","[""work_money_technology""]"
-10059102,"[""ethnic_regional""]","[""politics_society""]"
-10059113,"[""work_professions"", ""ethnic_regional""]","[""politics_society"", ""work_money_technology""]"
-10059110,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10059128,"[""politics_power""]","[""politics_society""]"
-10059126,"[""politics_power""]","[""politics_society""]"
-10059124,"[""education_children""]","[""relationships_identity""]"
-10059180,"[""education_children""]","[""relationships_identity""]"
-10059171,"[""ethnic_regional""]","[""politics_society""]"
-10059155,"[""education_children""]","[""relationships_identity""]"
-10053057,"[""education_children""]","[""relationships_identity""]"
-10053072,"[""religion_holidays""]","[""beliefs_science_absurd""]"
-10053095,"[""transport""]","[""daily_life_services""]"
-10053094,"[""ethnic_regional""]","[""politics_society""]"
-10053107,"[""work_professions""]","[""work_money_technology""]"
-10053105,"[""transport""]","[""daily_life_services""]"
-10053117,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10053116,"[""law_crime""]","[""politics_society""]"
-10053111,"[""sport""]","[""health_habits_sport""]"
-10053123,"[""food_diet""]","[""daily_life_services""]"
-10053122,"[""law_crime""]","[""politics_society""]"
-10053118,"[""it_internet""]","[""work_money_technology""]"
-10053133,"[""education_children""]","[""relationships_identity""]"
-10053167,"[""education_children""]","[""relationships_identity""]"
-10053157,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10053152,"[""everyday_life""]","[""daily_life_services""]"
-10047412,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10047425,"[""education_children""]","[""relationships_identity""]"
-10047440,"[""education_children""]","[""relationships_identity""]"
-10047457,"[""education_children""]","[""relationships_identity""]"
-10047454,"[""health_medicine""]","[""health_habits_sport""]"
-10047446,"[""ethnic_regional""]","[""politics_society""]"
-10047498,"[""education_children""]","[""relationships_identity""]"
-10042164,"[""transport""]","[""daily_life_services""]"
-10042175,"[""education_children""]","[""relationships_identity""]"
-10042195,"[""law_crime"", ""ethnic_regional""]","[""politics_society""]"
-10042228,"[""work_professions""]","[""work_money_technology""]"
-10042241,"[""education_children""]","[""relationships_identity""]"
-10037682,"[""education_children""]","[""relationships_identity""]"
-10037692,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10037687,"[""ethnic_regional""]","[""politics_society""]"
-10037685,"[""it_internet"", ""cities_places"", ""textual_forms""]","[""culture_media_characters"", ""politics_society"", ""work_money_technology""]"
-10037708,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10037720,"[""textual_forms""]","[""culture_media_characters""]"
-10037741,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10037763,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10037774,"[""education_children""]","[""relationships_identity""]"
-10032462,"[""education_children""]","[""relationships_identity""]"
-10032461,"[""law_crime""]","[""politics_society""]"
-10032484,"[""education_children""]","[""relationships_identity""]"
-10032501,"[""law_crime""]","[""politics_society""]"
-10032500,"[""ethnic_regional""]","[""politics_society""]"
-10032510,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10032520,"[""ethnic_regional""]","[""politics_society""]"
-10032519,"[""work_professions""]","[""work_money_technology""]"
-10032533,"[""education_children""]","[""relationships_identity""]"
-10032527,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10026314,"[""education_children""]","[""relationships_identity""]"
-10026312,"[""it_internet""]","[""work_money_technology""]"
-10026309,"[""politics_power""]","[""politics_society""]"
-10026307,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10026326,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
-10026344,"[""health_medicine""]","[""health_habits_sport""]"
-10026343,"[""literature_folklore_characters""]","[""culture_media_characters""]"
-10026340,"[""literature_folklore_characters""]","[""culture_media_characters""]"
